Koordinatensystem : Lambert konform konisch
Rechtswert        : 4253500 Meter
Hochwert          : 2702500 Meter
Hoehenlage        : 122 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4253500 2702500 11 21  2   4.3 1015 230  0.3 6  4.6  90    0    0 292 -322  2
4253500 2702500 11 21  3   4.2 1014 262  0.5 7  4.6  91    0    0 302 -322  2
4253500 2702500 11 21  4   4.7 1014 276  0.9 8  4.7  91    0    0 307 -323  2
4253500 2702500 11 21  5   4.8 1014 278  1.3 7  4.7  89    0    0 312 -323  2
4253500 2702500 11 21  6   5.5 1014 306  1.5 8  4.9  88    0    0 313 -322  2
4253500 2702500 11 21  7   5.7 1013 270  2.7 8  4.8  86    0    0 312 -320  2
4253500 2702500 11 21  8   5.8 1013 250  1.7 8  4.8  84    0    0 313 -318  2
4253500 2702500 11 21  9   6.2 1013 255  1.8 8  4.8  83    0   23 314 -318  2
4253500 2702500 11 21 10   7.0 1013 279  1.2 6  4.9  81   22   74 304 -322  2
4253500 2702500 11 21 11   7.2 1013 290  1.8 7  4.9  78    4   88 300 -328  2
4253500 2702500 11 21 12   7.3 1013 276  3.1 8  4.9  77    0   88 306 -333  2
4253500 2702500 11 21 13   6.8 1012 273  3.5 8  5.0  80    0   66 306 -335  2
4253500 2702500 11 21 14   7.5 1012 286  3.6 8  5.1  80    0   45 303 -333  2
4253500 2702500 11 21 15   8.1 1011 269  3.7 7  5.0  76    0   45 298 -332  2
4253500 2702500 11 21 16   8.0 1011 251  4.4 6  5.0  74    0   22 291 -331  2
4253500 2702500 11 21 17   7.5 1010 259  4.3 5  4.9  74    0    0 286 -330  2
4253500 2702500 11 21 18   7.0 1010 237  3.8 4  4.8  75    0    0 285 -329  2
4253500 2702500 11 21 19   7.4 1010 235  4.0 6  4.7  74    0    0 287 -328  2
4253500 2702500 11 21 20   7.5 1009 247  4.2 6  4.6  72    0    0 290 -325  2
4253500 2702500 11 21 21   7.5 1008 236  4.1 6  4.6  71    0    0 290 -324  2
4253500 2702500 11 21 22   7.7 1008 236  4.4 6  4.6  71    0    0 291 -324  2
4253500 2702500 11 21 23   7.4 1007 244  5.2 6  4.6  71    0    0 292 -324  2
4253500 2702500 11 21 24   7.3 1006 234  4.8 8  4.6  72    0    0 296 -323  2
4253500 2702500 11 22  1   7.6 1005 245  5.4 7  4.6  72    0    0 299 -322  2
4253500 2702500 11 22  2   7.3 1004 243  5.0 7  4.6  71    0    0 299 -321  2
4253500 2702500 11 22  3   7.2 1002 242  5.4 7  4.6  72    0    0 298 -323  2
4253500 2702500 11 22  4   6.3 1001 240  5.9 8  4.8  77    0    0 300 -326  2
4253500 2702500 11 22  5   6.5 1000 245  5.1 8  4.9  81    0    0 303 -328  2
4253500 2702500 11 22  6   6.3 1000 243  6.5 8  5.0  82    0    0 306 -329  2
4253500 2702500 11 22  7   6.4  999 240  5.4 8  5.1  84    0    0 308 -329  2
4253500 2702500 11 22  8   6.7  998 246  4.6 8  5.1  84    0    0 311 -329  2
4253500 2702500 11 22  9   6.5  997 250  5.6 8  5.2  84    0   26 312 -330  2
4253500 2702500 11 22 10   6.5  997 247  5.5 7  5.2  85    0   47 309 -331  2
4253500 2702500 11 22 11   6.8  996 245  5.3 8  5.2  84    0   46 309 -332  2
4253500 2702500 11 22 12   6.8  995 251  6.2 8  5.2  83    0   33 314 -331  2
4253500 2702500 11 22 13   6.5  993 240  5.2 8  5.1  83    0   29 314 -332  2
4253500 2702500 11 22 14   6.3  992 242  5.1 7  5.0  82    0   30 309 -331  2
4253500 2702500 11 22 15   5.8  991 241  5.2 7  4.9  82    0   24 303 -330  2
4253500 2702500 11 22 16   5.8  990 251  4.2 8  4.8  82    0   10 308 -328  2
4253500 2702500 11 22 17   5.2  989 261  4.1 8  4.9  85    0    0 311 -326  2
4253500 2702500 11 22 18   4.0  989 270  3.9 8  4.8  88    0    0 307 -325  2
4253500 2702500 11 22 19   3.0  989 294  2.8 8  4.5  90    0    0 303 -325  2
4253500 2702500 11 22 20   2.0  990 275  3.0 7  4.2  90    0    0 292 -326  2
4253500 2702500 11 22 21   3.2  990 287  4.1 7  4.2  89    0    0 283 -324  2
4253500 2702500 11 22 22   1.8  990 299  4.0 6  3.9  85    0    0 274 -321  2
4253500 2702500 11 22 23   1.5  991 293  4.7 6  3.7  84    0    0 264 -318  2
4253500 2702500 11 22 24   1.2  992 293  5.2 6  3.7  86    0    0 264 -315  2
4253500 2702500 11 23  1   1.2  992 298  5.3 7  3.6  86    0    0 269 -314  2
4253500 2702500 11 23  2   1.2  993 296  5.0 8  3.6  86    0    0 280 -314  2
4253500 2702500 11 23  3   1.2  993 300  4.0 7  3.6  86    0    0 281 -314  2
4253500 2702500 11 23  4   1.0  994 296  4.1 7  3.6  86    0    0 276 -313  2
4253500 2702500 11 23  5   0.6  994 306  2.6 8  3.6  88    0    0 280 -313  2
4253500 2702500 11 23  6   0.0  995 297  1.7 8  3.6  92    0    0 283 -313  2
4253500 2702500 11 23  7   0.3  995 306  1.8 7  3.7  94    0    0 278 -313  2
4253500 2702500 11 23  8   0.4  996 297  2.7 8  3.7  93    0    0 278 -312  2
4253500 2702500 11 23  9   0.6  997 294  3.2 7  3.7  91    1   25 277 -312  2
4253500 2702500 11 23 10   0.6  998 295  3.6 8  3.6  90    0   29 277 -312  2
4253500 2702500 11 23 11   1.3  999 296  3.5 7  3.7  89    2   82 277 -313  2
4253500 2702500 11 23 12   2.1 1000 293  3.8 3  3.7  86   58  137 255 -314  2
4253500 2702500 11 23 13   2.9 1000 279  4.3 2  3.8  83  170  116 234 -314  2
4253500 2702500 11 23 14   3.1 1000 286  4.6 3  3.7  78  101  110 234 -315  2
4253500 2702500 11 23 15   3.1 1000 295  5.5 4  3.5  74   31   81 242 -315  2
4253500 2702500 11 23 16   2.2 1000 285  5.0 6  3.4  74    7   31 252 -314  2
4253500 2702500 11 23 17   2.1 1000 301  3.8 6  3.4  76    0    0 257 -314  2
4253500 2702500 11 23 18   1.7 1001 301  5.4 7  3.4  78    0    0 258 -311  2
4253500 2702500 11 23 19   1.2 1001 294  5.0 6  3.4  80    0    0 258 -308  2
4253500 2702500 11 23 20   1.3 1002 294  5.3 6  3.3  79    0    0 254 -306  2
4253500 2702500 11 23 21   1.1 1002 297  5.0 6  3.2  76    0    0 256 -305  2
4253500 2702500 11 23 22   0.4 1002 290  4.4 4  3.1  76    0    0 247 -303  2
4253500 2702500 11 23 23   0.6 1002 299  3.6 4  3.0  76    0    0 238 -301  2
4253500 2702500 11 23 24   0.3 1002 300  3.3 3  3.0  76    0    0 234 -298  2
4253500 2702500 11 24  1   0.2 1002 296  3.5 4  3.1  79    0    0 235 -297  2
4253500 2702500 11 24  2   0.3 1003 298  3.1 4  3.2  82    0    0 238 -296  2
4253500 2702500 11 24  3   0.2 1003 297  2.9 4  3.4  87    0    0 238 -296  2
4253500 2702500 11 24  4   0.1 1003 297  3.1 3  3.5  90    0    0 233 -297  2
4253500 2702500 11 24  5   0.0 1003 299  2.4 3  3.5  90    0    0 228 -297  2
4253500 2702500 11 24  6   0.1 1003 308  1.9 4  3.4  89    0    0 234 -299  2
4253500 2702500 11 24  7   0.1 1003 302  2.9 5  3.4  89    0    0 246 -302  2
4253500 2702500 11 24  8   0.0 1003 302  2.7 5  3.4  89    0    0 253 -306  2
4253500 2702500 11 24  9   0.4 1004 300  2.7 5  3.5  89   25   43 254 -310  2
4253500 2702500 11 24 10   1.3 1004 299  2.8 4  3.5  86   79   93 251 -312  2
4253500 2702500 11 24 11   2.0 1004 310  2.9 3  3.4  78  111  126 242 -313  2
4253500 2702500 11 24 12   2.4 1005 325  3.0 4  3.3  73  105  147 244 -314  2
4253500 2702500 11 24 13   3.0 1005 307  3.0 4  3.2  69   84  148 253 -315  2
4253500 2702500 11 24 14   3.0 1004 324  3.4 3  3.2  68   77  127 248 -317  2
4253500 2702500 11 24 15   2.7 1004 311  2.5 5  3.4  73    7   71 256 -317  2
4253500 2702500 11 24 16   2.1 1004 341  2.0 6  3.7  81    0   22 275 -317  2
4253500 2702500 11 24 17   1.1 1005 331  1.3 5  3.7  86    0    0 274 -317  2
4253500 2702500 11 24 18   1.0 1005 328  0.6 4  3.7  89    0    0 263 -316  2
4253500 2702500 11 24 19   0.8 1005 327  0.0 4  3.7  90    0    0 258 -316  2
4253500 2702500 11 24 20   0.4 1006 319  0.1 4  3.6  91    0    0 258 -316  2
4253500 2702500 11 24 21   0.6 1006 319  0.2 4  3.6  92    0    0 257 -315  2
4253500 2702500 11 24 22   0.1 1006  63  0.0 6  3.5  90    0    0 269 -315  2
4253500 2702500 11 24 23   0.7 1006  41  0.0 6  3.5  89    0    0 282 -315  2
4253500 2702500 11 24 24  -0.1 1006 335  0.0 5  3.5  91    0    0 276 -315  2
4253500 2702500 11 25  1   0.0 1006  16  0.0 4  3.5  93    0    0 262 -315  2
4253500 2702500 11 25  2  -0.2 1006  92  0.5 3  3.6  94    0    0 246 -315  2
4253500 2702500 11 25  3   0.1 1006  91  0.9 6  3.6  94    0    0 254 -315  2
4253500 2702500 11 25  4  -0.4 1006 105  1.1 6  3.5  93    0    0 273 -315  2
4253500 2702500 11 25  5  -0.3 1006 109  1.4 8  3.5  93    0    0 287 -315  2
4253500 2702500 11 25  6   0.2 1006 112  0.7 7  3.6  94    0    0 297 -315  2
4253500 2702500 11 25  7   0.3 1005 107  1.1 7  3.7  94    0    0 291 -316  2
4253500 2702500 11 25  8   0.1 1005 109  0.8 8  3.7  95    0    0 300 -316  2
4253500 2702500 11 25  9   0.5 1005 145  0.8 7  3.7  96    5   33 301 -316  2
4253500 2702500 11 25 10   1.1 1005 161  0.9 6  3.9  96   17   84 287 -317  2
4253500 2702500 11 25 11   2.2 1005 108  0.8 7  4.2  97    6  100 290 -318  2
4253500 2702500 11 25 12   2.6 1005 105  0.5 5  4.4  96   38  152 286 -319  2
4253500 2702500 11 25 13   3.4 1004 109  0.6 5  4.2  89   22  138 274 -320  2
4253500 2702500 11 25 14   3.2 1004 103  1.0 5  4.0  82   34  130 275 -321  2
4253500 2702500 11 25 15   2.7 1003  80  0.7 2  3.7  79   51  100 251 -323  2
4253500 2702500 11 25 16   2.7 1003  97  0.2 4  3.6  78    6   34 245 -323  2
4253500 2702500 11 25 17   2.4 1002 102  1.3 4  3.6  78    0    0 262 -323  2
4253500 2702500 11 25 18   2.4 1002 135  1.8 6  3.5  77    0    0 277 -323  2
4253500 2702500 11 25 19   2.3 1002  81  1.2 5  3.5  77    0    0 286 -324  2
4253500 2702500 11 25 20   1.9 1002  56  1.5 5  3.5  78    0    0 280 -326  2
4253500 2702500 11 25 21   1.8 1001 119  1.8 5  3.5  80    0    0 280 -328  2
4253500 2702500 11 25 22   1.9 1001  59  1.4 6  3.6  82    0    0 288 -330  2
4253500 2702500 11 25 23   1.6 1000  88  1.5 6  3.7  84    0    0 295 -330  2
4253500 2702500 11 25 24   0.8 1000 149  1.7 5  3.6  86    0    0 287 -329  2
4253500 2702500 11 26  1   1.0  999 155  1.4 5  3.5  86    0    0 280 -334  2
4253500 2702500 11 26  2   1.7  999 134  1.3 7  3.7  87    0    0 294 -343  2
4253500 2702500 11 26  3   1.8  998 172  0.8 7  3.9  89    0    0 307 -347  2
4253500 2702500 11 26  4   1.9  998 176  0.2 8  4.1  92    0    0 314 -348  2
4253500 2702500 11 26  5   0.9  997 162  0.1 8  4.1  96    0    0 318 -349  2
4253500 2702500 11 26  6   1.4  996 160  0.5 8  4.1  98    0    0 317 -349  2
4253500 2702500 11 26  7   1.8  996 170  0.7 8  4.2  96    0    0 319 -350  2
4253500 2702500 11 26  8   2.5  996 159  1.0 8  4.3  95    0    0 320 -351  2
4253500 2702500 11 26  9   1.9  996 173  0.7 8  4.3  96    6   35 320 -351  2
4253500 2702500 11 26 10   2.6  996 174  0.9 8  4.4  98    0   50 319 -352  2
4253500 2702500 11 26 11   3.2  995 174  0.6 8  4.6  97    0   40 321 -353  2
4253500 2702500 11 26 12   3.9  995 185  0.6 8  4.8  96    0   28 323 -353  2
4253500 2702500 11 26 13   4.2  995 184  0.5 7  4.8  94    0   32 317 -354  2
4253500 2702500 11 26 14   4.8  994 187  0.8 7  5.0  94    0   28 312 -352  2
4253500 2702500 11 26 15   4.4  994 187  1.0 8  5.2  96    0   19 317 -351  2
4253500 2702500 11 26 16   4.3  994 234  0.4 8  5.2  99    0    6 322 -350  2
4253500 2702500 11 26 17   5.8  994 295  0.7 8  5.5  99    0    0 323 -349  2
4253500 2702500 11 26 18   6.2  995 313  0.6 8  5.8  97    0    0 325 -349  2
4253500 2702500 11 26 19   6.2  995 302  0.4 8  5.7  96    0    0 324 -347  2
4253500 2702500 11 26 20   5.9  996 316  0.7 8  5.7  96    0    0 323 -345  2
4253500 2702500 11 26 21   5.7  996 316  1.1 8  5.6  96    0    0 321 -343  2
4253500 2702500 11 26 22   5.3  996 302  1.5 8  5.5  97    0    0 319 -341  2
4253500 2702500 11 26 23   5.3  996 293  1.0 8  5.5  97    0    0 318 -339  2
4253500 2702500 11 26 24   5.1  997 310  1.2 8  5.4  97    0    0 317 -338  2
4253500 2702500 11 27  1   4.8  997 324  1.8 8  5.2  95    0    0 315 -337  2
4253500 2702500 11 27  2   4.4  996 329  1.1 8  5.1  95    0    0 314 -336  2
4253500 2702500 11 27  3   4.4  996 308  0.7 8  5.1  96    0    0 315 -336  2
4253500 2702500 11 27  4   4.2  996 302  0.6 8  5.0  96    0    0 315 -336  2
4253500 2702500 11 27  5   4.3  996 313  0.4 8  5.0  95    0    0 316 -336  2
4253500 2702500 11 27  6   4.2  996 304  0.4 8  4.9  94    0    0 316 -335  2
4253500 2702500 11 27  7   4.2  996 317  0.7 7  4.9  94    0    0 311 -334  2
4253500 2702500 11 27  8   4.2  997 337  0.8 8  4.9  94    0    0 310 -333  2
4253500 2702500 11 27  9   4.1  997 351  1.0 7  4.9  94    0   15 308 -333  2
4253500 2702500 11 27 10   4.0  997 323  0.5 8  4.9  96    0   47 307 -335  2
4253500 2702500 11 27 11   4.5  997   0  0.3 7  5.0  96    2   89 307 -339  2
4253500 2702500 11 27 12   4.7  997 244  0.6 7  5.0  93    8  124 302 -340  2
4253500 2702500 11 27 13   5.0  997 182  0.5 5  4.9  89   25  150 291 -340  2
4253500 2702500 11 27 14   5.4  996 145  0.6 7  4.8  86    2   94 290 -340  2
4253500 2702500 11 27 15   5.0  996  98  1.3 7  5.0  89    0   47 297 -340  2
4253500 2702500 11 27 16   4.6  996  93  2.1 8  5.0  92    0   19 299 -338  2
4253500 2702500 11 27 17   4.5  996 116  1.7 8  4.9  91    0    0 302 -333  2
4253500 2702500 11 27 18   3.6  996 132  0.9 8  4.7  90    0    0 301 -327  2
4253500 2702500 11 27 19   3.8  996 133  2.0 7  4.4  88    0    0 295 -324  2
4253500 2702500 11 27 20   3.6  996 142  1.8 8  4.4  87    0    0 295 -322  2
4253500 2702500 11 27 21   3.6  996 120  1.5 8  4.4  88    0    0 301 -318  2
4253500 2702500 11 27 22   3.6  996 135  1.2 7  4.5  90    0    0 296 -315  2
4253500 2702500 11 27 23   3.8  996 141  1.8 7  4.5  90    0    0 289 -314  2
4253500 2702500 11 27 24   3.6  997 144  1.2 8  4.6  91    0    0 296 -314  2
4253500 2702500 11 28  1   4.5  997 199  1.7 8  4.8  93    0    0 305 -314  2
4253500 2702500 11 28  2   4.4  997 168  0.8 8  5.1  95    0    0 307 -313  2
4253500 2702500 11 28  3   3.6  998 146  0.2 6  4.9  96    0    0 291 -313  2
4253500 2702500 11 28  4   3.1  998 129  0.9 5  4.6  94    0    0 270 -312  2
4253500 2702500 11 28  5   3.3  998 141  1.3 4  4.4  90    0    0 258 -312  2
4253500 2702500 11 28  6   3.9  997 137  2.3 6  4.3  86    0    0 263 -312  2
4253500 2702500 11 28  7   3.8  997 142  1.5 7  4.3  86    0    0 282 -313  2
4253500 2702500 11 28  8   4.2  997 176  1.7 8  4.5  88    0    0 297 -314  2
4253500 2702500 11 28  9   4.7  997 232  2.4 8  4.7  88    0    6 306 -317  2
4253500 2702500 11 28 10   4.6  998 242  3.5 7  4.8  88    0   35 298 -322  2
4253500 2702500 11 28 11   4.7  998 253  3.0 7  4.7  88    0   70 289 -326  2
4253500 2702500 11 28 12   4.8  998 254  2.8 6  4.8  88    0   74 282 -329  2
4253500 2702500 11 28 13   5.4  998 262  2.5 7  4.8  87    0   60 285 -331  2
4253500 2702500 11 28 14   6.0  998 275  2.6 6  4.9  85    7   92 289 -333  2
4253500 2702500 11 28 15   5.8  998 270  3.0 6  4.9  84    5   64 283 -333  2
4253500 2702500 11 28 16   5.6  999 270  2.3 7  4.9  84    0    6 291 -331  2
4253500 2702500 11 28 17   4.9  999 268  1.3 5  4.8  85    0    0 283 -326  2
4253500 2702500 11 28 18   4.4 1000 251  1.7 5  4.6  86    0    0 271 -324  2
4253500 2702500 11 28 19   4.6 1001 250  2.5 4  4.6  87    0    0 268 -326  2
4253500 2702500 11 28 20   4.8 1001 250  2.6 5  4.6  85    0    0 269 -327  2
4253500 2702500 11 28 21   4.6 1002 252  3.0 6  4.5  84    0    0 280 -326  2
4253500 2702500 11 28 22   4.6 1002 258  2.7 6  4.4  83    0    0 285 -326  2
4253500 2702500 11 28 23   4.8 1003 257  2.5 6  4.5  83    0    0 287 -326  2
4253500 2702500 11 28 24   5.0 1003 268  2.6 7  4.6  84    0    0 294 -326  2
4253500 2702500 11 29  1   5.1 1004 264  3.1 8  4.6  84    0    0 304 -326  2
4253500 2702500 11 29  2   4.7 1004 266  3.6 8  4.7  86    0    0 310 -326  2
4253500 2702500 11 29  3   4.5 1004 273  3.3 8  4.7  88    0    0 311 -326  2
4253500 2702500 11 29  4   4.4 1005 262  3.4 7  4.7  88    0    0 307 -327  2
4253500 2702500 11 29  5   4.3 1005 270  3.0 7  4.6  89    0    0 302 -327  2
4253500 2702500 11 29  6   4.2 1005 269  2.5 8  4.7  90    0    0 307 -327  2
4253500 2702500 11 29  7   4.3 1005 278  2.2 8  4.7  90    0    0 313 -327  2
4253500 2702500 11 29  8   4.5 1006 264  2.1 8  4.7  89    0    0 316 -326  2
4253500 2702500 11 29  9   4.5 1006 265  0.7 8  4.7  90    3   27 317 -326  2
4253500 2702500 11 29 10   4.7 1006 258  1.6 6  4.8  90    4   63 309 -328  2
4253500 2702500 11 29 11   4.7 1006 259  1.3 6  4.8  90    1   77 300 -331  2
4253500 2702500 11 29 12   4.8 1006 256  1.1 6  4.9  91    3  101 299 -333  2
4253500 2702500 11 29 13   4.8 1006 253  1.0 6  4.9  92    3  100 299 -335  2
4253500 2702500 11 29 14   4.7 1005 251  0.7 6  4.9  91    0   67 300 -337  2
4253500 2702500 11 29 15   4.7 1004 233  0.6 7  4.9  91    0   37 306 -338  2
4253500 2702500 11 29 16   4.8 1003 241  0.8 8  4.9  92    0    9 317 -338  2
4253500 2702500 11 29 17   5.0 1003 248  0.7 8  5.0  92    0    0 323 -337  2
4253500 2702500 11 29 18   5.4 1003 256  1.4 8  5.0  89    0    0 325 -336  2
4253500 2702500 11 29 19   5.8 1002 256  1.6 8  5.0  87    0    0 326 -336  2
4253500 2702500 11 29 20   5.2 1002 263  1.6 8  5.0  89    0    0 327 -338  2
4253500 2702500 11 29 21   5.1 1002  47  1.9 8  5.1  91    0    0 327 -339  2
4253500 2702500 11 29 22   5.2 1002 102  1.5 8  5.1  92    0    0 328 -340  2
4253500 2702500 11 29 23   4.9 1001 128  1.0 8  5.2  94    0    0 328 -341  2
4253500 2702500 11 29 24   4.8 1001 158  0.5 8  5.2  95    0    0 328 -342  2
4253500 2702500 11 30  1   4.7 1001 158  0.2 8  5.1  94    0    0 329 -342  2
4253500 2702500 11 30  2   4.6 1000 158  0.0 8  5.0  93    0    0 329 -343  2
4253500 2702500 11 30  3   4.6 1000 137  0.1 8  5.0  94    0    0 330 -344  2
4253500 2702500 11 30  4   4.5 1000 156  0.1 8  5.0  94    0    0 330 -344  2
4253500 2702500 11 30  5   4.4 1000 157  0.5 8  5.0  95    0    0 330 -345  2
4253500 2702500 11 30  6   4.2 1000 168  0.5 8  5.0  95    0    0 330 -345  2
4253500 2702500 11 30  7   4.2 1001 120  1.4 8  5.0  96    0    0 330 -345  2
4253500 2702500 11 30  8   3.9 1001 130  1.6 8  4.9  96    0    0 329 -345  2
4253500 2702500 11 30  9   3.8 1002 120  1.4 8  4.9  96    1   25 330 -345  2
4253500 2702500 11 30 10   3.8 1003 108  2.1 7  4.8  96    1   56 321 -345  2
4253500 2702500 11 30 11   4.0 1003 116  2.2 7  4.8  94    0   58 314 -346  2
4253500 2702500 11 30 12   4.3 1004 109  2.7 6  4.7  92    3  108 304 -347  2
4253500 2702500 11 30 13   4.7 1004  56  3.7 5  4.6  86   14  136 285 -347  2
4253500 2702500 11 30 14   4.2 1004  91  4.2 6  4.4  84    2   92 281 -347  2
4253500 2702500 11 30 15   4.0 1005 102  3.9 7  4.3  84    0   32 302 -347  2
4253500 2702500 11 30 16   3.4 1005 112  3.8 7  4.2  84    0    9 311 -347  2
4253500 2702500 11 30 17   3.5 1005 113  3.5 7  4.1  84    0    0 311 -346  2
4253500 2702500 11 30 18   3.4 1006 111  3.0 7  4.1  83    0    0 311 -346  2
4253500 2702500 11 30 19   3.5 1007 113  3.8 8  4.0  82    0    0 320 -346  2
4253500 2702500 11 30 20   3.5 1007 116  3.8 7  4.0  82    0    0 329 -346  2
4253500 2702500 11 30 21   3.2 1008 116  4.0 7  3.9  82    0    0 328 -346  2
4253500 2702500 11 30 22   2.7 1008 114  4.2 6  3.8  82    0    0 306 -347  2
4253500 2702500 11 30 23   2.2 1008 141  4.2 5  3.8  84    0    0 276 -347  2
4253500 2702500 11 30 24   1.6 1008 177  4.1 5  3.9  87    0    0 257 -347  2
4253500 2702500 12  1  1   1.4  985 225  4.1 6  3.9  90    0    0 306 -315  2
4253500 2702500 12  1  2   1.2  986 264  3.8 7  4.0  93    0    0 306 -315  2
4253500 2702500 12  1  3   1.3  986 292  3.7 8  4.1  95    0    0 305 -315  2
4253500 2702500 12  1  4   1.3  986 291  3.7 8  4.1  95    0    0 303 -315  2
4253500 2702500 12  1  5   1.3  987 288  3.8 8  4.1  95    0    0 302 -315  2
4253500 2702500 12  1  6   1.3  987 280  4.0 8  4.1  95    0    0 302 -315  2
4253500 2702500 12  1  7   1.2  988 284  3.5 7  4.0  95    0    0 293 -314  2
4253500 2702500 12  1  8   1.3  989 286  3.6 7  4.0  94    0    0 287 -314  2
4253500 2702500 12  1  9   1.2  989 277  3.1 8  4.0  94    0   20 294 -314  2
4253500 2702500 12  1 10   1.1  990 280  2.7 8  4.0  94    0   47 300 -314  2
4253500 2702500 12  1 11   1.0  990 286  3.1 8  4.0  95    0   40 299 -314  2
4253500 2702500 12  1 12   1.1  991 282  3.2 8  4.0  95    0   31 299 -315  2
4253500 2702500 12  1 13   1.1  991 282  2.6 8  4.0  95    0   42 299 -316  2
4253500 2702500 12  1 14   1.0  992 286  2.4 7  4.0  95    0   42 293 -318  2
4253500 2702500 12  1 15   0.8  992 286  1.9 7  4.0  96    0   34 286 -317  2
4253500 2702500 12  1 16   1.1  993 288  2.2 8  4.0  95    0    4 290 -316  2
4253500 2702500 12  1 17   1.0  993 286  1.8 8  3.9  94    0    0 294 -315  2
4253500 2702500 12  1 18   0.9  994 312  1.6 7  3.9  94    0    0 286 -314  2
4253500 2702500 12  1 19   1.0  995 311  1.8 8  3.9  94    0    0 285 -314  2
4253500 2702500 12  1 20   0.9  995 304  1.5 7  3.8  92    0    0 285 -313  2
4253500 2702500 12  1 21   0.4  996 296  1.7 7  3.7  91    0    0 279 -312  2
4253500 2702500 12  1 22  -0.2  997 274  0.4 5  3.5  90    0    0 268 -312  2
4253500 2702500 12  1 23  -0.9  997 270  0.7 4  3.3  89    0    0 251 -312  2
4253500 2702500 12  1 24  -0.7  998 265  0.8 5  3.2  89    0    0 249 -312  2
4253500 2702500 12  2  1  -0.4  999 250  0.5 7  3.3  89    0    0 274 -311  2
4253500 2702500 12  2  2  -1.0  999 245  0.8 5  3.2  89    0    0 262 -311  2
4253500 2702500 12  2  3  -1.9  999 227  0.9 4  3.1  89    0    0 244 -311  2
4253500 2702500 12  2  4  -2.1  999 223  0.6 2  3.0  89    0    0 226 -311  2
4253500 2702500 12  2  5  -1.7  999 197  1.2 2  3.0  89    0    0 216 -311  2
4253500 2702500 12  2  6  -2.2  999 185  1.7 2  2.9  88    0    0 215 -312  2
4253500 2702500 12  2  7  -2.1 1000 184  1.0 3  2.9  87    0    0 218 -312  2
4253500 2702500 12  2  8  -2.0 1000 186  1.1 3  2.8  86    0    0 222 -312  2
4253500 2702500 12  2  9  -1.5 1000 179  2.4 3  2.9  85   18   21 223 -312  2
4253500 2702500 12  2 10  -0.6 1000 165  2.1 1  3.0  85  113   57 214 -312  2
4253500 2702500 12  2 11   0.3 1000 172  1.8 1  3.2  83  198   78 206 -313  2
4253500 2702500 12  2 12   1.0 1000 184  2.2 1  3.1  78  236   89 209 -314  2
4253500 2702500 12  2 13   1.7 1000 189  2.2 2  3.2  75  206   92 218 -314  2
4253500 2702500 12  2 14   2.2 1000 226  2.5 2  3.1  70  152   84 225 -315  2
4253500 2702500 12  2 15   2.1 1000 222  2.7 2  3.0  68  108   68 226 -315  2
4253500 2702500 12  2 16   1.5  999 199  1.8 4  3.0  68   14   25 234 -314  2
4253500 2702500 12  2 17   0.6 1000 179  2.4 5  3.0  73    0    0 247 -314  2
4253500 2702500 12  2 18   0.3 1000 168  2.1 5  3.1  79    0    0 250 -313  2
4253500 2702500 12  2 19   0.5 1000 169  2.3 5  3.1  80    0    0 248 -312  2
4253500 2702500 12  2 20   0.9 1000 179  2.3 7  3.1  78    0    0 257 -311  2
4253500 2702500 12  2 21   0.6 1000 171  1.6 6  3.1  77    0    0 261 -310  2
4253500 2702500 12  2 22   0.2  999 170  1.7 6  3.1  78    0    0 254 -310  2
4253500 2702500 12  2 23   0.4  999 170  1.2 7  3.1  79    0    0 258 -308  2
